"ID_на_сайте","Наименование","Ссылка","Промо_цена","Регулярная_цена","Бренд"
904201,"Форма для кексов Fackelmann Zenker одноразовая, 100 шт",https://www.auchan.ru/product/forma-dlya-keksov-fackelmann-zenker-odnorazovaya-100-sht,,18399,Fackelmann
13997914,"Форма для льда «Мультидом», 18 шт",https://www.auchan.ru/product/forma-dlya-lda-silikon-18sht,,16499,Мультидом
12077655,"Форма для льда кошка, 12,5x15x1,8 см",https://www.auchan.ru/product/forma-dlya-lda-12-5x15x1-8,7995,14799,-
988065,"Форма для льда с крышкой и клапаном «Каждый день», 25х8,5х4 см",https://www.auchan.ru/product/forma-dlya-lda-s-kryshkoy-i-klapanom-kazhdyy-den-25h8-5h4-sm,,9999,Каждый день
3606304,"Форма для печенья Zenker Паровоз, 6х9,5 см",https://www.auchan.ru/product/forma-dlya-pechenya-zenker-parovoz-6h9-5-sm,4995,8199,Zenker
15733310,"Форма для пирога Звезда, 28х4,5 см",https://www.auchan.ru/product/forma-d-piroga-zvezda-28h4-5sm,24995,54299,-
15733311,"Форма для пирога Санта, 25х4 см",https://www.auchan.ru/product/forma-d-piroga-santa-25h4sm,19995,44099,-
17472014,"Форма для пиццы Vensal Piquant, 34 см",https://www.auchan.ru/product/2509vs-forma-vensal-dlya-piccy,,58199,Vensal
17909553,"Форма для приготовления оладий и яичницы «Мультидом», 35х16х1,5 см",https://www.auchan.ru/product/forma-d-prig-oladiy-i-yaichnicy-2cv,,15999,Мультидом
1758939,"Форма для сервировки закусок и нарезки теста «Мультидом» Весна, 3 шт",https://www.auchan.ru/product/forma-dlya-servirovki-zakusok-i-narezki-testa-multidom-vesna-3-sht,,19699,Мультидом
19756161,"Форма кулинарная «Мультидом» Елка, 12,5х10,5х2,5 см",https://www.auchan.ru/product/forma-kulinarnaya-elka-13-5h10-5h2,,9199,Мультидом
12808609,"Форма кулинарная «Мультидом» Круг с прессом, 8x4,5 см",https://www.auchan.ru/product/kul-naya-for-krug-8h4-5sm-s-krysh,,19999,Мультидом
14201826,"Форма одноразовая для запекания синяя, 150x119 мм",https://www.auchan.ru/product/forma-alyu-150h119mm-siniy,3590,4499,-
14201829,"Форма одноразовая для запекания синяя, 195x143 мм",https://www.auchan.ru/product/forma-alyu-195h143mm-siniy,,6998,-
14201827,"Форма одноразовая для запекания синяя, 220x113 мм",https://www.auchan.ru/product/forma-alyu-220h113mm-siniy,,6698,-
14201828,"Форма одноразовая для запекания синяя, 368x272 мм",https://www.auchan.ru/product/forma-alyu-368h272mm-siniy,25900,34999,-
6041862,"Формочки д/печений Fackelmann, 8 шт.",https://www.auchan.ru/product/formochki_dpecheniy_8_sht,12994,24199,Fackelmann
18220111,"Чайник 3,5л эмаль",https://www.auchan.ru/product/chaynik-3-5l-emal,,162699,Hitt
15185313,"Чайник Actuel эмалированный Provence, 3 л",https://www.auchan.ru/product/mdd-chayn-em-3l-so-sv-st-kr-pro,,173399,Actuel
15185319,"Чайник Actuel эмалированный Геометрия, 3 л",https://www.auchan.ru/product/mdd-chayn-em-3l-so-sv-st-kr-geo,99995,180799,Actuel
15185325,"Чайник Actuel эмалированный Овощи, 3 л",https://www.auchan.ru/product/mdd-chayn-em-3l-so-sv-st-kr-ovo,89995,174499,Actuel
19796376,"Чайник Agness Royal Garden, 3 л",https://www.auchan.ru/product/chaynik-3l-emal-induk-agness-garden,599000,793099,Agness
19796517,"Чайник Agness Тюдор со свистком, 3 л",https://www.auchan.ru/product/chay-so-svist-3l-c-ind-kap-dnom-stal,399000,499099,Agness
19170982,"Чайник Agness со свистком, 2,7 л",https://www.auchan.ru/product/chaynik-so-svistkom-2-7l-tyudor,219994,299999,Agness
18537687,"Чайник Metrot Куриный переполох с бакелитовой ручкой и свистком, 2,5 л",https://www.auchan.ru/product/chaynik-metrot-bakelit-ruch-2-5l,,412499,Metrot
18529126,"Чайник Polaris Verde, 2,2 л",https://www.auchan.ru/product/chaynik-verde-2-2l,179995,250198,Polaris
981000,"Чайник Rondell Perfect для индукционных плит, 2,2 л",https://www.auchan.ru/product/chaynik-rondell-perfect-dlya-indukcionnyh-plit-2-2-l,,287996,Rondell
987268,"Чайник «Каждый День» эмалированный для индукционных плит, 2 л",https://www.auchan.ru/product/chaynik-kazhdyy-den-emalirovannyy-dlya-indukcionnyh-plit-2-l,,54998,Каждый день
12608591,"Чайник «Катюша» Вега, 4,2 л",https://www.auchan.ru/product/chaynik-nrzh-st-4-2l-vega-katyusha,,307099,Катюша
985381,"Чайник «СтальЭмаль» Фрутта эмалированный для индукционных плит, 1 л",https://www.auchan.ru/product/chaynik-stalemal-frutta-emalirovannyy-1-l,,53999,Стальэмаль
906877,"Чайник «СтальЭмаль» Фрутта эмалированный для индукционных плит, 2 л",https://www.auchan.ru/product/chaynik-stalemal-frutta-emalirovannyy-dlya-indukcionnyh-plit-2-l,,80899,Стальэмаль
906878,"Чайник «СтальЭмаль» Фрутта эмалированный для индукционных плит, 3,5 л",https://www.auchan.ru/product/chaynik-stalemal-frutta-emalirovannyy-dlya-indukcionnyh-plit-3-5-l,,98299,Стальэмаль
980807,"Чайник заварочный Appetite, 0,7 л",https://www.auchan.ru/product/chaynik-zavarochnyy-appetite-0-7-l,,90699,Appetite
907031,"Чайник со свистком Atmosphere Provence для индукционных плит, 2 л",https://www.auchan.ru/product/chaynik-so-svistkom-atmosphere-provence-2-l,,131199,Аtmosphere
1759936,"Чайник со свистком «СтальЭмаль» Цветочный для индукционных плит, 2 л",https://www.auchan.ru/product/chaynik-so-svistkom-stalemal-cvetochnyy-dlya-indukcionnyh-plit-2-l,,169999,Стальэмаль
6644752,"Чайник со свистком и с крышкой Hitt Starlight для индукционных плит, 3 л",https://www.auchan.ru/product/chaynik_3l_ssvistk_nitt_starlight,,244998,Hitt
907529,"Чайник стали со свистком Appetite из нержавеющей, 2,5 л",https://www.auchan.ru/product/chaynik-stali-so-svistkom-appetite-iz-nerzhaveyushchey-2-5-l,,75599,Appetite
